User_ID,Session_ID,Product_ID,Category_Name,Brand_ID,Event_Type,Timestamp,Device_Type,Traffic_Source,User_Region,User_Age_Group,Membership_Type,Session_Duration_sec,Time_Spent_On_Product_sec,Time_Since_Last_Event_sec,Event_Sequence_Order,Product_Price,Discount_Percent,Product_Rating,Review_Count,Stock_Status,Delivery_Option,Previous_Views,Previous_Cart_Additions,Previous_Purchases,Category_View_Count,Brand_Interaction_Count,Wishlist_Count,Cart_Abandonment_Rate,Purchase_Frequency,Average_Order_Value,Customer_Loyalty_Score,Click_Rate,Page_Scroll_Depth_Percent,Repeat_Visit_Count,Search_Frequency,Offer_Interaction_Count,Recommendation_Action
14301,52081,20791,Grocery,3156,Cart_Add,2024-01-19 13:54:03,Desktop,Direct,Central,25-34,Regular,3363,147,1084,37,82308.4,30.8,1.3,9399,Out_of_Stock,Standard,19,20,20,61,28,9,0.577,0.431,8083.61,92.47,0.896,64.15,36,26,9,Add_to_Cart
11750,50696,25995,Sports,3729,Search_Click,2024-08-07 08:33:23,Tablet,Direct,West,35-44,Regular,625,577,1474,42,53799.52,69.43,1.61,13986,Out_of_Stock,Standard,30,19,6,14,13,28,0.335,0.191,13794.58,80.15,0.875,69.51,3,16,11,View
10568,56301,20225,Fashion,3194,Wishlist_Add,2024-06-24 23:06:54,Mobile,Social_Media,South,18-24,Regular,220,463,294,58,65096.59,57.0,4.61,3694,In_Stock,Express,40,24,4,29,21,13,0.853,0.061,805.56,74.63,0.896,48.13,39,26,11,View
15078,54661,23035,Books,3161,Cart_Add,2024-12-10 18:38:35,Tablet,Social_Media,East,18-24,Gold,4904,30,647,49,73273.67,56.61,3.9,4721,In_Stock,Standard,34,23,26,20,8,5,0.353,0.1,34423.41,51.22,0.071,22.05,5,26,15,View
14901,50202,24876,Footwear,3640,Product_View,2024-12-03 08:17:44,Desktop,Direct,West,25-34,Silver,265,510,1162,34,44589.87,13.05,2.81,8055,In_Stock,Standard,44,12,17,35,12,0,0.209,0.103,35522.6,5.93,0.435,21.15,14,31,15,Ignore
15807,59391,24233,Sports,3690,Product_View,2024-12-29 14:06:38,Tablet,Social_Media,East,18-24,Regular,3685,198,624,12,39403.95,35.69,2.18,5164,In_Stock,Standard,62,0,23,35,26,8,0.077,0.636,10899.81,36.81,0.549,38.71,34,15,0,View
10882,59460,20226,Fashion,3126,Product_View,2024-09-19 15:22:49,Mobile,Direct,East,25-34,Silver,5208,478,406,26,67092.24,11.31,4.39,9261,In_Stock,Standard,26,1,29,21,27,3,0.631,0.424,18458.82,97.82,0.38,32.36,37,13,3,View
15070,61163,23406,Footwear,3686,Product_View,2024-08-19 15:36:34,Mobile,Search_Engine,Central,35-44,Regular,3961,153,953,9,18090.57,7.9,4.3,10178,In_Stock,Standard,36,16,13,28,34,9,0.037,0.852,704.59,85.89,0.703,20.97,26,15,10,Add_to_Cart
10640,58266,25349,Footwear,3547,Product_View,2024-07-30 15:24:43,Mobile,Email,North,35-44,Silver,2035,402,198,9,71434.82,42.64,2.07,1787,In_Stock,Standard,63,6,11,45,27,2,0.764,0.74,27667.42,82.61,0.748,48.51,21,28,13,View
15551,58288,23180,Toys,3239,Search_Click,2024-09-10 23:38:34,Desktop,Search_Engine,East,25-34,Regular,4670,396,1762,28,60993.88,53.01,2.97,9940,In_Stock,Same_Day,69,7,16,61,8,23,0.368,0.68,58582.89,97.47,0.27,21.28,13,12,15,Add_to_Cart
13962,53478,20812,Footwear,3041,Purchase,2024-04-13 18:03:12,Desktop,Advertisement,North,35-44,Silver,1491,173,569,55,53945.68,50.58,3.49,10899,In_Stock,Standard,50,23,30,49,47,25,0.494,0.922,44207.34,21.9,0.093,29.94,20,19,7,Add_to_Cart
14421,52203,22493,Fashion,3186,Product_View,2024-08-24 15:12:02,Mobile,Direct,West,18-24,Gold,213,160,1089,55,81652.73,72.48,1.47,7306,Out_of_Stock,Standard,74,18,25,45,17,25,0.864,0.967,38487.34,5.02,0.281,15.91,14,13,15,Add_to_Cart
14538,57491,24103,Toys,3461,Wishlist_Add,2024-11-24 10:22:23,Mobile,Advertisement,East,45-54,Regular,3155,353,150,47,78909.82,49.45,4.86,496,In_Stock,Same_Day,76,2,28,31,38,17,0.47,0.134,25070.2,1.59,0.619,43.51,38,29,10,View
14900,58450,24224,Books,3695,Cart_Add,2024-02-28 22:21:27,Mobile,Search_Engine,East,18-24,Silver,801,231,207,41,33203.22,51.37,4.17,6379,In_Stock,Express,42,22,23,44,39,26,0.31,0.265,40589.02,49.48,0.654,98.2,1,18,6,Add_to_Cart
12336,61851,24067,Beauty,3389,Cart_Add,2024-08-15 15:44:26,Desktop,Direct,East,25-34,Gold,758,663,712,7,31549.75,63.84,3.62,12713,In_Stock,Express,22,17,15,27,12,19,0.998,0.696,46870.99,88.26,0.484,59.44,12,10,5,View
14322,56318,24363,Beauty,3261,Search_Click,2024-10-25 09:51:14,Mobile,Direct,North,18-24,Regular,3886,856,298,50,26948.52,68.4,4.45,3176,In_Stock,Standard,65,14,11,37,37,27,0.937,0.731,40528.85,78.7,0.635,54.82,32,9,0,Add_to_Cart
15184,54426,25024,Books,3406,Search_Click,2024-01-26 10:55:37,Desktop,Direct,West,25-34,Regular,546,898,75,43,53029.04,35.39,1.63,8470,In_Stock,Standard,37,13,2,35,19,13,0.669,0.038,18275.75,84.94,0.695,98.57,36,11,19,View
15063,55351,24310,Grocery,3546,Product_View,2024-11-16 13:37:21,Mobile,Social_Media,North,45-54,Premium,5180,718,185,59,27351.84,35.17,3.71,14749,Limited_Stock,Standard,52,5,21,47,1,28,0.027,0.54,43328.13,18.88,0.218,64.48,25,15,7,View
12986,52807,20247,Footwear,3449,Wishlist_Add,2024-04-11 17:11:53,Mobile,Direct,South,18-24,Regular,1289,601,415,55,37109.02,55.44,1.39,11752,In_Stock,Standard,51,6,11,22,49,29,0.586,0.961,3108.08,3.15,0.918,25.19,33,9,7,View
10560,57164,25738,Books,3699,Product_View,2024-08-05 06:59:10,Desktop,Direct,South,45-54,Regular,4051,203,1267,52,32809.82,60.71,1.73,12909,Limited_Stock,Express,68,5,3,38,28,21,0.132,0.749,15630.85,79.01,0.544,96.11,11,32,16,Add_to_Cart
10714,50186,21619,Books,3401,Product_View,2024-02-12 01:06:33,Mobile,Social_Media,Central,25-34,Gold,648,99,1152,7,20063.99,30.11,2.03,1952,In_Stock,Standard,42,11,14,68,41,3,0.773,0.012,13783.85,42.01,0.675,48.34,34,30,16,View
14594,58071,21828,Electronics,3307,Wishlist_Add,2024-01-24 15:27:32,Desktop,Search_Engine,East,18-24,Regular,1472,881,432,22,84951.4,15.81,3.07,10140,Out_of_Stock,Express,84,22,17,4,36,13,0.046,0.039,24600.45,81.09,0.774,6.35,12,29,9,Add_to_Cart
13989,58335,23446,Sports,3137,Product_View,2024-12-19 03:10:35,Tablet,Search_Engine,South,35-44,Gold,1118,862,232,57,40524.29,24.59,1.54,12776,In_Stock,Express,2,3,7,21,10,8,0.232,0.312,35210.33,88.16,0.108,35.8,23,29,16,Ignore
10257,61546,20421,Electronics,3202,Product_View,2024-03-06 12:01:19,Mobile,Direct,South,25-34,Regular,3476,809,970,20,46129.34,66.68,3.62,14881,Limited_Stock,Standard,40,12,21,40,34,15,0.948,0.558,54818.08,67.25,0.257,58.05,2,0,4,View
10577,57051,25835,Grocery,3655,Wishlist_Add,2024-12-23 22:36:07,Mobile,Direct,North,25-34,Gold,4328,539,226,4,62486.47,33.67,1.45,7865,In_Stock,Same_Day,13,15,23,26,30,23,0.852,0.486,16158.95,48.59,0.485,54.88,35,10,8,View
10038,58832,25161,Footwear,3621,Cart_Add,2024-10-16 00:06:04,Tablet,Direct,West,35-44,Silver,1936,198,1099,38,65360.79,39.07,2.12,11012,In_Stock,Express,50,12,11,45,33,9,0.534,0.848,17648.41,60.81,0.518,66.78,6,0,9,Add_to_Cart
12073,61942,22765,Beauty,3157,Search_Click,2024-08-11 03:04:19,Mobile,Search_Engine,East,45-54,Regular,2656,194,1035,58,12374.64,55.78,3.97,12295,In_Stock,Standard,62,17,30,34,31,5,0.281,0.724,15303.37,72.16,0.401,24.77,20,7,1,Add_to_Cart
14506,52075,21372,Fashion,3255,Search_Click,2024-01-01 07:43:04,Mobile,Search_Engine,East,25-34,Silver,4056,466,154,10,14974.12,0.92,3.8,7492,Out_of_Stock,Standard,46,8,2,9,16,0,0.244,0.753,21931.44,71.97,0.472,38.11,7,20,15,View
10461,57655,24239,Grocery,3181,Wishlist_Add,2024-03-12 11:10:31,Desktop,Email,Central,35-44,Regular,4526,60,1074,25,88624.59,62.58,4.6,5286,Limited_Stock,Express,41,21,15,52,6,24,0.527,0.012,28616.22,58.59,0.622,72.85,31,1,6,View
11441,50202,22189,Books,3409,Product_View,2024-11-07 19:56:38,Mobile,Advertisement,West,18-24,Silver,2512,569,729,53,51136.96,62.34,3.34,12922,In_Stock,Standard,8,12,12,1,9,0,0.739,0.529,56899.39,4.82,0.017,95.41,18,20,6,Ignore
14479,61285,22613,Footwear,3731,Product_View,2024-07-05 05:26:37,Mobile,Advertisement,East,18-24,Gold,2165,115,1032,6,43068.91,64.15,4.48,14396,Limited_Stock,Standard,58,6,9,4,29,24,0.441,0.026,27698.42,36.99,0.83,61.96,2,10,15,View
11833,55711,22081,Home_Appliances,3028,Cart_Add,2024-12-22 22:27:43,Mobile,Search_Engine,North,18-24,Regular,465,370,541,34,67856.92,57.94,4.42,2750,In_Stock,Standard,0,21,19,8,33,12,0.179,0.265,18722.27,45.58,0.21,17.36,8,22,6,View
14665,53166,25920,Fashion,3663,Cart_Add,2024-11-24 03:49:18,Desktop,Email,East,18-24,Regular,2957,616,873,14,55160.92,6.17,2.82,11640,In_Stock,Same_Day,28,9,31,27,21,24,0.059,0.427,8974.65,0.46,0.747,62.06,22,17,10,Add_to_Cart
15168,61272,24325,Books,3612,Wishlist_Add,2024-07-03 05:23:24,Mobile,Search_Engine,South,25-34,Regular,1981,275,1784,23,31976.45,59.97,4.41,10408,In_Stock,Express,8,24,33,40,34,29,0.753,0.815,11573.64,87.31,0.253,48.0,9,12,3,Add_to_Cart
13400,52103,22736,Footwear,3515,Product_View,2024-09-18 12:43:59,Mobile,Direct,East,25-34,Premium,3622,614,960,20,49307.13,53.73,3.86,2617,In_Stock,Standard,82,24,25,6,45,0,0.54,0.353,8395.81,68.45,0.908,94.11,16,19,3,Add_to_Cart
10433,59103,20830,Books,3545,Search_Click,2024-06-14 04:23:22,Mobile,Social_Media,South,35-44,Regular,2457,634,1088,19,20308.29,62.12,1.73,5131,Limited_Stock,Express,70,2,32,68,20,16,0.704,0.752,3005.87,59.63,0.867,95.35,18,15,17,Add_to_Cart
14152,51572,23059,Grocery,3199,Product_View,2024-11-11 19:42:59,Desktop,Search_Engine,West,18-24,Regular,2478,591,391,31,62959.6,7.9,3.37,5245,Limited_Stock,Express,55,14,25,52,1,22,0.403,0.277,21171.92,79.5,0.725,12.67,22,29,7,Add_to_Cart
11752,55126,20850,Sports,3069,Product_View,2024-09-06 01:57:36,Desktop,Social_Media,South,35-44,Regular,4398,545,1656,49,47258.84,41.51,2.62,14261,In_Stock,Standard,81,3,34,25,32,29,0.149,0.895,37354.53,34.5,0.501,67.96,12,34,6,Add_to_Cart
12048,61641,25335,Grocery,3602,Product_View,2024-01-24 05:57:27,Mobile,Search_Engine,West,25-34,Regular,798,771,1603,17,64997.81,46.19,2.31,3292,In_Stock,Standard,74,1,19,12,32,9,0.303,0.661,1019.95,41.25,0.132,88.98,7,32,8,View
14998,56698,22781,Sports,3017,Product_View,2024-11-06 05:55:39,Mobile,Search_Engine,Central,25-34,Regular,5209,47,1698,6,60883.93,24.87,3.43,12130,In_Stock,Express,87,12,2,32,35,19,0.824,0.998,23667.14,95.92,0.697,87.54,3,32,4,Add_to_Cart
15721,55170,21154,Fashion,3546,Product_View,2024-06-17 19:45:54,Mobile,Advertisement,South,18-24,Silver,1647,420,1279,44,47151.57,71.62,2.9,11543,Limited_Stock,Express,2,11,4,66,34,25,0.809,0.057,33520.51,74.61,0.578,23.43,33,23,0,View
12841,52160,24941,Electronics,3776,Search_Click,2024-08-13 09:57:32,Mobile,Advertisement,West,35-44,Regular,200,829,8,45,74666.79,69.2,4.97,419,In_Stock,Express,80,2,34,6,21,26,0.362,0.013,22310.06,44.03,0.641,31.97,33,12,0,View
10257,60737,23830,Grocery,3060,Product_View,2024-06-05 20:51:56,Desktop,Direct,North,45-54,Premium,4810,390,1075,18,71296.23,6.64,4.9,4461,In_Stock,Standard,85,20,10,20,12,20,0.552,0.691,16569.61,18.14,0.715,39.48,26,25,16,View
10672,51330,22683,Footwear,3184,Search_Click,2024-01-08 17:59:12,Mobile,Social_Media,West,18-24,Silver,3380,430,1571,13,37007.39,32.91,3.62,10425,Limited_Stock,Express,36,24,7,6,29,4,0.277,0.047,46414.5,64.01,0.512,34.91,25,22,4,View
10490,53614,23080,Toys,3365,Purchase,2024-08-20 14:38:30,Desktop,Search_Engine,Central,25-34,Silver,4026,253,1139,9,54699.7,34.34,1.94,2296,In_Stock,Standard,53,21,29,54,15,11,0.367,0.221,13935.52,83.14,0.534,34.98,31,9,16,Add_to_Cart
13715,58653,20403,Home_Appliances,3434,Search_Click,2024-11-12 01:52:15,Mobile,Social_Media,South,25-34,Regular,3846,295,615,16,72364.27,9.76,3.42,7197,In_Stock,Standard,25,11,29,35,35,14,0.997,0.817,31407.45,61.76,0.223,62.94,33,12,10,Add_to_Cart
12097,58999,22976,Books,3199,Cart_Add,2024-01-27 19:16:43,Mobile,Direct,North,45-54,Gold,5328,690,113,57,79274.06,73.19,1.71,6750,In_Stock,Same_Day,66,12,21,30,8,24,0.843,0.577,49002.29,19.13,0.208,39.03,18,1,12,View
11683,53700,21603,Footwear,3753,Product_View,2024-11-09 11:54:23,Mobile,Social_Media,West,35-44,Regular,4901,683,344,19,46586.55,48.29,4.16,5668,In_Stock,Standard,33,9,11,1,3,26,0.145,0.068,15198.18,57.99,0.111,76.41,36,13,18,Ignore
14412,56028,24723,Beauty,3232,Purchase,2024-06-08 21:08:31,Mobile,Search_Engine,South,25-34,Regular,4322,596,1745,25,77739.04,33.75,4.88,1269,In_Stock,Express,10,7,16,39,12,5,0.603,0.486,3538.18,14.71,0.589,56.23,22,12,0,View
12461,52274,25920,Grocery,3723,Product_View,2024-07-28 22:37:56,Mobile,Social_Media,Central,18-24,Premium,921,567,1217,12,21579.62,8.45,1.91,6321,In_Stock,Same_Day,4,21,5,34,49,15,0.245,0.751,44590.67,2.1,0.244,88.86,30,0,12,View
14530,58251,20981,Fashion,3368,Search_Click,2024-05-23 15:50:02,Desktop,Direct,East,25-34,Regular,1689,177,1573,32,780.18,45.06,2.77,4832,In_Stock,Standard,84,4,11,13,21,25,0.795,0.721,14419.94,67.21,0.622,57.22,34,21,6,View
15122,60668,25173,Beauty,3430,Purchase,2024-01-02 05:27:45,Desktop,Direct,Central,25-34,Regular,3323,553,1730,24,6484.82,7.76,2.14,4720,In_Stock,Express,36,1,16,16,49,4,0.263,0.679,42320.03,37.07,0.71,58.99,17,9,13,View
13913,54824,22295,Electronics,3564,Cart_Add,2024-03-10 23:47:19,Tablet,Search_Engine,Central,45-54,Regular,1004,220,255,44,84376.74,50.02,1.04,5866,In_Stock,Express,8,20,10,39,9,27,0.443,0.358,38358.84,91.52,0.559,69.35,29,30,5,View
11976,59348,22385,Toys,3119,Purchase,2024-04-03 05:47:52,Mobile,Advertisement,South,25-34,Regular,1650,763,645,11,21465.43,41.44,4.88,6829,In_Stock,Express,64,17,25,38,49,25,0.05,0.953,13633.16,64.73,0.78,34.76,16,3,16,Purchase
13217,57076,23353,Beauty,3330,Product_View,2024-10-07 08:43:10,Desktop,Advertisement,South,35-44,Regular,1161,781,1299,26,40294.07,38.9,3.4,2990,In_Stock,Same_Day,78,6,28,33,39,20,0.075,0.535,16621.87,50.0,0.223,57.71,24,24,5,Add_to_Cart
11390,50498,24129,Sports,3215,Product_View,2024-08-17 21:47:32,Desktop,Social_Media,West,25-34,Regular,621,380,1192,48,49268.72,14.05,4.15,14373,Limited_Stock,Standard,82,2,7,59,42,17,0.887,0.713,29447.26,51.19,0.407,99.17,32,32,3,View
14516,56960,20799,Electronics,3322,Product_View,2024-09-04 14:29:23,Desktop,Search_Engine,North,18-24,Silver,1048,380,644,16,430.24,8.88,4.97,2004,In_Stock,Standard,23,14,17,51,28,10,0.505,0.571,57391.58,98.48,0.459,60.51,31,3,17,Add_to_Cart
15693,56211,22596,Fashion,3149,Purchase,2024-03-15 06:47:08,Mobile,Direct,Central,25-34,Gold,3774,566,1623,29,90774.02,64.37,1.54,12370,In_Stock,Express,16,7,9,69,2,13,0.621,0.506,49367.64,30.87,0.317,78.55,32,30,14,View
13857,57127,21367,Beauty,3408,Product_View,2024-05-24 16:11:25,Desktop,Email,South,18-24,Gold,5295,565,1614,24,28314.73,74.01,1.48,2015,Limited_Stock,Express,77,19,30,65,46,2,0.623,0.586,3956.03,58.7,0.03,14.94,15,1,1,Add_to_Cart
11585,53977,22939,Fashion,3688,Product_View,2024-07-19 03:40:14,Mobile,Direct,South,25-34,Regular,265,526,1392,39,67567.93,68.46,3.37,5819,In_Stock,Standard,85,24,34,12,27,5,0.133,0.646,34102.82,34.45,0.861,55.03,3,18,6,Purchase
14940,56421,21263,Electronics,3377,Search_Click,2024-05-31 15:04:26,Mobile,Search_Engine,Central,35-44,Gold,3614,466,1796,32,60661.25,31.81,3.86,233,In_Stock,Standard,62,14,9,46,3,0,0.948,0.804,35546.5,85.07,0.769,75.26,30,31,19,Add_to_Cart
15564,51608,22777,Footwear,3781,Search_Click,2024-03-18 10:36:29,Mobile,Search_Engine,West,35-44,Regular,2281,488,570,21,79652.01,31.85,2.34,1157,In_Stock,Express,48,5,25,56,46,23,0.686,0.969,22654.05,66.88,0.535,34.28,3,21,3,Add_to_Cart
12964,58913,23249,Electronics,3320,Product_View,2024-07-27 17:42:17,Mobile,Direct,South,25-34,Regular,4196,224,1040,16,93964.93,9.44,3.06,2851,Limited_Stock,Express,63,16,16,53,32,1,0.425,0.722,31403.02,58.19,0.244,18.4,2,3,17,View
14530,51275,20304,Books,3005,Search_Click,2024-04-07 10:01:23,Desktop,Email,East,35-44,Silver,1173,529,267,52,39696.31,27.06,1.85,7773,In_Stock,Standard,47,18,21,20,42,13,0.315,0.133,30148.27,27.67,0.493,47.23,3,22,7,View
15675,50691,21694,Fashion,3402,Wishlist_Add,2024-06-21 05:38:35,Mobile,Advertisement,East,35-44,Regular,992,390,1744,21,75476.5,7.27,3.52,14259,In_Stock,Express,5,5,21,2,45,8,0.999,0.64,11106.87,47.5,0.078,44.97,35,0,15,Ignore
15060,54024,22317,Home_Appliances,3628,Product_View,2024-11-22 23:21:29,Mobile,Direct,North,18-24,Gold,2458,540,1761,11,42960.44,73.1,1.59,3299,Out_of_Stock,Standard,43,7,24,53,1,4,0.193,0.806,14245.07,33.51,0.72,24.99,36,26,4,Add_to_Cart
10977,57248,25853,Sports,3203,Product_View,2024-03-16 12:32:08,Mobile,Advertisement,West,18-24,Gold,4636,582,1649,16,74011.34,13.58,2.33,14565,Limited_Stock,Standard,55,5,11,2,14,7,0.033,0.79,56866.06,13.7,0.375,55.73,27,24,4,View
13365,53438,24496,Home_Appliances,3037,Cart_Add,2024-10-09 05:20:42,Mobile,Search_Engine,Central,18-24,Silver,2087,268,295,41,3403.65,28.66,1.06,12697,In_Stock,Same_Day,55,14,28,61,1,1,0.517,0.825,3949.27,62.63,0.349,41.42,30,20,1,Add_to_Cart
10046,52356,20922,Books,3054,Wishlist_Add,2024-03-02 08:15:45,Mobile,Direct,Central,25-34,Regular,2297,455,542,4,15120.27,51.81,2.79,14312,In_Stock,Same_Day,18,23,4,62,37,0,0.436,0.958,6291.03,47.13,0.86,31.99,5,25,12,Add_to_Cart
11194,55582,20421,Toys,3288,Product_View,2024-08-21 19:02:15,Desktop,Social_Media,Central,35-44,Silver,1713,630,1093,41,24750.11,30.82,1.88,5301,Out_of_Stock,Standard,34,0,29,12,22,8,0.477,0.887,537.12,41.87,0.661,88.31,24,23,14,Add_to_Cart
13343,50750,22179,Footwear,3284,Wishlist_Add,2024-04-13 11:17:24,Tablet,Advertisement,East,45-54,Silver,4136,647,1721,9,35988.37,60.47,1.07,392,Limited_Stock,Standard,78,0,7,42,35,18,0.777,0.739,2952.16,25.31,0.551,7.94,36,26,2,View
14513,53052,25530,Books,3598,Wishlist_Add,2024-05-25 23:19:29,Desktop,Advertisement,Central,35-44,Silver,3099,686,1290,42,52384.44,1.02,4.72,549,In_Stock,Standard,26,1,29,16,40,9,0.414,0.759,7865.27,57.33,0.631,61.12,16,33,5,Add_to_Cart
14944,57764,23810,Fashion,3045,Search_Click,2024-03-30 15:23:00,Tablet,Social_Media,North,35-44,Regular,3287,239,457,6,92481.24,67.14,2.08,1511,Out_of_Stock,Standard,89,7,15,61,29,25,0.71,0.707,32468.41,38.84,0.144,99.45,32,26,7,Add_to_Cart
10247,53565,25345,Grocery,3284,Product_View,2024-06-15 07:09:49,Desktop,Search_Engine,East,18-24,Regular,2882,810,1512,5,33663.11,17.0,4.88,10968,Out_of_Stock,Express,62,6,28,31,44,21,0.059,0.257,37442.61,78.96,0.308,99.73,20,15,4,Add_to_Cart
13220,55759,21167,Fashion,3582,Product_View,2024-02-04 04:54:12,Mobile,Direct,South,18-24,Silver,4197,230,1168,46,22773.49,9.31,4.29,6091,In_Stock,Express,22,21,29,31,16,8,0.235,0.581,59427.37,8.8,0.819,43.25,36,24,19,Add_to_Cart
14326,51705,24674,Books,3042,Product_View,2024-07-15 15:24:51,Mobile,Social_Media,West,18-24,Regular,5253,129,461,50,36986.14,41.11,4.24,14656,Limited_Stock,Express,44,18,13,24,10,29,0.869,0.086,47492.19,88.04,0.754,81.61,4,7,10,View
10792,61638,20540,Grocery,3417,Product_View,2024-04-09 07:57:38,Mobile,Social_Media,South,35-44,Gold,4368,382,698,20,67889.05,53.29,4.25,5728,In_Stock,Same_Day,42,7,17,10,3,2,0.275,0.394,35410.7,63.66,0.203,51.98,39,34,1,View
10637,56075,25332,Grocery,3272,Product_View,2024-01-14 12:58:03,Mobile,Direct,South,35-44,Regular,913,892,1104,51,17647.08,47.64,1.5,98,Limited_Stock,Express,50,10,26,0,23,15,0.282,0.358,12233.89,42.16,0.234,40.67,26,24,14,View
13776,52378,25030,Fashion,3141,Cart_Add,2024-12-24 12:55:01,Mobile,Direct,West,35-44,Gold,3024,402,210,26,82153.5,20.54,4.16,3321,In_Stock,Express,19,21,5,18,15,27,0.222,0.475,9473.78,35.48,0.178,73.56,18,8,11,View
12422,58020,23500,Grocery,3571,Product_View,2024-11-30 16:26:38,Mobile,Search_Engine,West,18-24,Regular,1187,567,485,9,87149.65,58.13,4.33,14414,In_Stock,Express,55,8,2,64,19,2,0.688,0.606,44673.44,99.45,0.049,80.47,19,17,1,View
14834,55275,21461,Furniture,3752,Search_Click,2024-05-24 00:59:56,Mobile,Advertisement,Central,35-44,Regular,4925,445,1095,36,36134.6,8.05,1.83,13736,In_Stock,Express,35,10,10,64,9,22,0.778,0.382,47994.61,1.45,0.577,63.88,28,21,9,View
11089,53232,24688,Toys,3047,Cart_Add,2024-05-10 19:18:41,Tablet,Social_Media,Central,25-34,Gold,1587,218,48,22,35341.38,54.11,4.71,4145,In_Stock,Standard,86,18,3,25,11,25,0.903,0.032,54474.5,45.68,0.918,53.72,36,18,3,View
14184,56410,25358,Furniture,3167,Cart_Add,2024-05-24 22:03:35,Mobile,Direct,North,25-34,Silver,4404,589,771,38,59544.6,74.5,2.05,11747,In_Stock,Same_Day,71,17,24,5,30,13,0.753,0.763,59112.63,73.4,0.368,5.61,29,12,13,Add_to_Cart
13160,52216,24740,Footwear,3622,Product_View,2024-09-20 13:47:02,Desktop,Search_Engine,West,25-34,Regular,4846,21,921,50,13069.07,25.28,4.78,6022,In_Stock,Standard,34,22,29,6,29,9,0.912,0.799,17224.06,37.36,0.766,82.69,0,23,1,Add_to_Cart
10713,56289,20328,Furniture,3126,Wishlist_Add,2024-07-30 23:06:15,Desktop,Direct,West,18-24,Gold,1164,127,150,57,54109.19,26.61,1.51,13619,In_Stock,Standard,1,6,24,68,19,12,0.636,0.069,31912.24,52.2,0.649,33.49,19,34,5,View
15846,56330,22860,Electronics,3472,Purchase,2024-08-30 10:41:06,Mobile,Direct,South,45-54,Silver,2631,427,962,36,14716.25,5.47,4.94,8141,In_Stock,Standard,2,21,30,62,6,2,0.477,0.119,40888.36,93.24,0.673,98.08,10,5,5,Add_to_Cart
15324,50886,25239,Grocery,3621,Wishlist_Add,2024-04-26 08:25:32,Desktop,Search_Engine,Central,35-44,Silver,2341,167,587,48,61047.0,50.75,4.94,1590,Limited_Stock,Standard,73,23,3,17,27,8,0.753,0.354,45635.34,50.04,0.144,32.03,16,5,19,View
15502,50865,22094,Books,3677,Cart_Add,2024-08-27 17:07:24,Desktop,Direct,North,35-44,Gold,3149,674,1293,47,81929.91,49.4,2.28,11397,In_Stock,Express,43,12,20,28,8,0,0.399,0.817,59813.99,83.86,0.447,21.38,18,13,18,View
14697,56918,22132,Electronics,3370,Wishlist_Add,2024-10-11 05:35:24,Desktop,Advertisement,Central,25-34,Silver,3393,173,320,35,144.02,2.37,3.73,5952,In_Stock,Same_Day,4,11,26,67,8,16,0.632,0.918,54146.86,82.03,0.381,82.35,4,11,15,Add_to_Cart
15596,61687,22842,Electronics,3771,Product_View,2024-02-20 18:08:14,Tablet,Email,West,55+,Regular,3849,224,442,2,33372.48,46.44,4.86,920,In_Stock,Standard,34,2,23,56,34,19,0.338,0.514,29271.03,66.67,0.851,9.42,27,32,12,Add_to_Cart
13645,53055,20352,Toys,3588,Product_View,2024-04-30 06:11:12,Tablet,Email,North,18-24,Regular,3598,874,1726,58,65172.04,33.9,2.52,12208,In_Stock,Standard,35,6,15,31,33,15,0.063,0.806,1729.39,81.91,0.557,60.82,37,15,10,Add_to_Cart
13891,58978,25133,Footwear,3007,Purchase,2024-01-19 05:44:42,Mobile,Email,Central,25-34,Gold,2279,795,846,13,40636.79,45.58,4.36,3330,In_Stock,Same_Day,28,24,12,58,45,8,0.534,0.302,1951.45,5.36,0.643,47.89,28,0,13,View
12587,58649,24733,Fashion,3698,Cart_Add,2024-11-13 06:59:19,Mobile,Social_Media,South,18-24,Premium,3608,632,1067,24,44537.28,49.17,1.74,12061,In_Stock,Express,73,23,13,65,47,17,0.206,0.849,40842.51,44.97,0.727,51.3,7,8,3,Purchase
14310,58537,23909,Books,3276,Search_Click,2024-05-09 07:45:12,Mobile,Direct,Central,25-34,Silver,1579,657,1670,4,58907.89,51.41,4.2,2811,In_Stock,Express,64,0,30,61,33,29,0.8,0.806,54084.7,99.86,0.939,78.22,27,9,14,Purchase
12109,50554,25292,Sports,3591,Product_View,2024-04-12 00:36:09,Mobile,Search_Engine,Central,25-34,Gold,3650,706,1140,58,49762.22,61.77,1.35,4561,In_Stock,Express,16,24,6,60,9,7,0.262,0.454,7513.86,60.03,0.461,62.58,22,7,8,View
14794,55117,20234,Sports,3065,Product_View,2024-06-25 21:41:42,Mobile,Search_Engine,North,35-44,Gold,2650,117,1392,46,33815.16,13.85,2.15,11432,In_Stock,Standard,70,6,27,34,34,13,0.271,0.875,53591.89,92.06,0.045,61.22,6,31,5,Add_to_Cart
13615,57684,23123,Footwear,3627,Cart_Add,2024-12-16 10:57:12,Mobile,Search_Engine,North,18-24,Regular,1461,219,161,44,40209.06,10.05,3.21,7779,Out_of_Stock,Standard,4,13,24,36,15,1,0.058,0.439,44868.78,21.84,0.888,76.47,20,26,14,View
